id,HCN,PRC,PRNC,PTR,PPA,DMCsg,DRY,IC,AP,NMa,PA,Vigor45D,Vigor12M,RF,PRz,NRz,Pod,PodRCas,PodRPol,FrogSkin,MoscBc,MoscBr,MosCm,MosNv,AcSev,MPs,QFs,Anth,BacSev,FerSev,TCC,StC,CorPol,Friab,Cook
BGM-0476,5.62315869759367,9.66619356656716,4.51048903907283,12.436035976827,12.003212883569,33.2604733811442,3.70584804942127,51.4991605428785,162.5675990311,15.5195621707476,3.17287371195473,2.2668468456912,2.87632462919995,1.63218507572282,1.51102336567715,3.16763573108823,0.0240116960632992,NA,NA,0.439182960479349,NA,NA,0.0156917761923041,0.580183936548597,3.4141538614539,1.60907450406525,0.511222249402465,1.41201001992352,NA,0.0480697944019368,NA,21.0117998219239,1,Mcoe,>40
BGM-0478,3.16055937242213,11.5400812147912,4.87586489604702,15.1984152695787,16.1993058205377,35.9812674796584,5.01484762230614,46.0668899007766,218.59783341155,16.0015464459554,3.50607037138961,2.3073365856305,2.69741805819848,1.78636554996831,0.90810220869289,2.62903140017986,0.0121964233500011,NA,NA,0.423444895854023,11.4387721776867,3.38440895077991,0.0156917761923041,0.0255626194518464,3.4141538614539,1.60907450406525,0.456632432630744,1.53442693497978,2.1178421956195,0.0480697944019368,NA,23.4499987346319,1,Coe,40
BGM-0480,3.90700407784756,6.95136698489899,4.88861906831856,11.3988377502971,20.0847084981535,35.8941859109034,3.6485317945689,35.2214230601417,211.441176269219,15.9202279805917,2.68733486887798,2.2624249024119,3.02178351789861,2.74741331185725,0.994796754141607,3.24782034397972,0.0235335541338614,NA,NA,0.440059153868726,NA,NA,NA,NA,3.65200214379311,NA,0.378888659899931,1.33715228634933,NA,NA,NA,23.1293776175193,1,Mcoe,>40
BGM-0484,4.4450692178068,16.2853432572506,5.40930254888667,20.7030883125331,20.9265437782054,34.053669316633,6.11821263628062,49.1961604429929,234.109228361687,14.9961048299986,2.4986657513453,2.33759399465832,2.53523532834841,2.0014004822466,1.03420336570921,3.14675062087013,0.0173731747042429,NA,NA,0.42994395808914,12.663835132513,6.52497486421701,0.12792724904217,0.0255626194518464,3.33487110067417,1.49784259273551,0.367289856137438,1.36104913855531,NA,0.167745276844622,NA,NA,1,Mfrie,25
BGM-0489,7.11352070718075,16.3686718893972,5.61883354020766,21.8695799956842,22.3833900263849,32.9057291368131,7.23903978204215,47.7691926573022,210.126849135566,15.0285357541151,3.37587182372317,2.44448044752443,3.02178351789861,1.9926701832156,1.22729576239044,3.68377280679422,0.0173731747042429,NA,NA,0.42994395808914,10.0880617403141,4.43126425525894,0.0156917761923041,0.0255626194518464,3.09702281833497,1.55177321641053,0.367289856137438,1.47267773583806,NA,0.0480697944019368,NA,NA,NA,NA,NA
BGM-0494,2.95727301748424,12.9500289227487,6.22102576270662,17.6711057260583,18.27398977338,32.32881209354,4.93207616878661,49.0841486675568,205.419299029911,16.5352902165864,2.86664425337477,2.2668468456912,2.6187670691957,1.91751568825187,1.24699906817424,3.48944057165901,0.0149148345432075,NA,NA,0.428249792924848,NA,NA,0.01473529994512,0.217709706733866,3.4141538614539,2.11468449883094,0.47668181781415,2.01183982302188,NA,-0.0287049426933393,NA,22.1989428820111,1,Mcoe,>40
BGM-0495,3.48201002529524,9.51609682377077,4.23300079654943,12.6792907724498,16.5496931025331,35.2561244350745,4.37549179655857,37.5231588116182,188.994507799978,15.574845827405,3.65083905620218,2.17123775017482,2.18329741284527,1.73290014314696,1.24831950430082,2.59481092124688,0.0173731747042429,NA,NA,0.588036587181724,19.8571535082882,4.43126425525894,0.0156917761923041,0.0255626194518464,3.31598469015632,1.60907450406525,0.385464020813092,1.60372000221347,NA,0.0480697944019368,NA,22.5585252072332,1,Coe,>40
BGM-0496,3.66569511723665,14.0256607929586,5.21949390427837,18.1852880518865,14.4930330509576,34.1147350258769,5.42915709013112,57.33325105178,171.065029905488,15.7414991160759,3.67153141765988,2.2668468456912,2.23161169384507,1.91751568825187,1.43221014254195,3.61536755384286,0.0177500379653811,NA,NA,1.01165973778064,NA,NA,0.01473529994512,0.0346846720919381,3.1763055791147,2.00008192352151,0.602216837503948,1.68908757435652,NA,-0.0287049426933393,NA,23.1558975525609,1,Mcoe,>40
BGM-0498,6.50987473671198,15.7719551347137,6.49573440074875,21.5791602322571,21.7773154200378,31.0648055774179,5.82644619675933,53.0855748622254,202.640507958991,15.22252534998,3.06259224824789,2.14628388833487,2.85960078804855,2.12535687150825,1.29822766321211,3.40477942975046,0.0173731747042429,NA,NA,0.439454829145687,14.8312542064366,7.57183016869605,0.0156917761923041,0.0255626194518464,3.1763055791147,1.60907450406525,0.583729545257779,1.58309297880253,NA,0.0480697944019368,NA,NA,NA,NA,NA
BGM-0499,5.03937814738785,13.2552050990205,5.25897816381895,19.8249097065227,18.2657376945147,31.1314104317514,5.22731810423043,49.2614293441908,190.688520699327,14.4629301480071,2.84004008260038,2.30734732572733,2.6187670691957,1.96721030354614,1.24305840701748,3.67336024300647,0.145367209478439,NA,NA,0.413141165800765,NA,NA,0.01473529994512,0.128970295998386,3.09702281833497,1.55178361422287,0.441089256298683,1.59216215576604,2.1178421956195,-0.0287049426933393,NA,NA,1,Mcoe,>40
BGM-0500,6.53244376020658,16.0338748634722,4.58327579486597,20.1951456409164,17.9882056964121,33.613518465537,5.84080107483938,53.524162810374,182.156106053107,15.026368958907,3.55977722567758,2.01693463605998,2.21086986864827,2.55542673606483,1.33763427477971,3.8683165347463,0.0171995242532499,NA,NA,0.49263193206379,11.4387721776867,5.47811955973798,0.0156917761923041,0.0255626194518464,2.62132625365656,1.60907450406525,0.453865731785574,1.47631779879293,1.87553093078131,0.0480697944019368,NA,NA,NA,NA,NA
BGM-0504,7.57722588189958,16.6877884545094,5.68528127766952,21.5804312256022,22.8736621507277,36.0187795182367,7.14024102262613,45.8329296363878,200.014535173551,15.7679992709216,3.07199944190507,2.89258749353696,2.53209980534438,2.79037284400457,1.03814402686597,2.88009878380229,0.0240116960632992,NA,NA,0.576923429251667,NA,NA,0.0156917761923041,0.0255626194518464,2.85917453599576,1.60907450406525,0.475509700697608,1.3804588579306,NA,0.0480697944019368,NA,NA,NA,NA,NA
BGM-0505,4.14112874897916,7.09085809011951,4.43594293300761,11.1210601874004,17.8739181215802,35.35229704082,3.83131328171485,34.4794641445568,177.879232188527,15.1475484795258,3.63774584968401,1.9069269707086,2.53523532834841,1.91032193922996,0.801704357460374,3.01400097951791,0.0173731747042429,NA,NA,0.439454829145687,10.4021804466798,3.38440895077991,0.0156917761923041,0.0255626194518464,3.25558833989443,1.60907450406525,0.367289856137438,1.81605700791437,NA,0.0480697944019368,NA,24.1137742918637,1,Coe,>40
