trial,year,plot_name,access_name,plot_number,TCCpredicted
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0389.310,BGM-0389,310,6.573
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0389.310,BGM-0389,310,6.762
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0389.310,BGM-0389,310,5.990
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0390.312,BGM-0390,312,6.354
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0390.312,BGM-0390,312,6.086
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0390.312,BGM-0390,312,7.249
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0390.312,BGM-0390,312,6.431
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-399.315,BRS-399,315,8.033
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-399.315,BRS-399,315,8.137
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-399.315,BRS-399,315,8.078
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-399.315,BRS-399,315,8.111
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0407.324,BGM-0407,324,5.714
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0407.324,BGM-0407,324,5.811
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0407.324,BGM-0407,324,5.985
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0407.324,BGM-0407,324,5.758
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0408.326,BGM-0408,326,6.672
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0408.326,BGM-0408,326,7.006
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0408.326,BGM-0408,326,6.766
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0408.326,BGM-0408,326,7.014
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0418.332,BGM-0418,332,6.654
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0418.332,BGM-0418,332,6.803
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0418.332,BGM-0418,332,6.893
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0418.332,BGM-0418,332,6.626
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0432.346,BGM-0432,346,6.311
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0432.346,BGM-0432,346,6.280
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0432.346,BGM-0432,346,6.321
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0432.346,BGM-0432,346,6.531
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0434.347,BGM-0434,347,6.610
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0434.347,BGM-0434,347,6.684
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0434.347,BGM-0434,347,6.427
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0434.347,BGM-0434,347,6.412
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0437.351,BGM-0437,351,5.798
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0437.351,BGM-0437,351,6.153
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0437.351,BGM-0437,351,6.132
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0437.351,BGM-0437,351,5.627
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0438.352,BGM-0438,352,6.394
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0438.352,BGM-0438,352,6.264
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0438.352,BGM-0438,352,6.370
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0438.352,BGM-0438,352,6.164
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0439.353,BGM-0439,353,6.829
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0439.353,BGM-0439,353,6.841
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0439.353,BGM-0439,353,6.616
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0439.353,BGM-0439,353,6.873
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0444.359,BGM-0444,359,7.878
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0444.359,BGM-0444,359,7.661
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0444.359,BGM-0444,359,8.019
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0444.359,BGM-0444,359,7.536
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0447.360,BGM-0447,360,6.881
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0447.360,BGM-0447,360,6.930
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0447.360,BGM-0447,360,6.548
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0447.360,BGM-0447,360,6.499
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0448.361,BGM-0448,361,6.298
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0448.361,BGM-0448,361,6.451
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0448.361,BGM-0448,361,6.318
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0448.361,BGM-0448,361,6.184
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0449.363,BGM-0449,363,6.463
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0449.363,BGM-0449,363,6.270
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0449.363,BGM-0449,363,6.347
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0449.363,BGM-0449,363,6.327
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0463.371,BGM-0463,371,6.896
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0463.371,BGM-0463,371,6.175
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0463.371,BGM-0463,371,6.233
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0463.371,BGM-0463,371,5.869
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0468.375,BGM-0468,375,7.350
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0468.375,BGM-0468,375,7.487
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0468.375,BGM-0468,375,7.498
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0468.375,BGM-0468,375,7.366
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0470.376,BGM-0470,376,7.110
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0470.376,BGM-0470,376,7.575
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0470.376,BGM-0470,376,7.400
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0470.376,BGM-0470,376,7.142
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0472.378,BGM-0472,378,7.028
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0472.378,BGM-0472,378,6.948
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0472.378,BGM-0472,378,7.225
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0472.378,BGM-0472,378,7.168
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0474.379,BGM-0474,379,5.791
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0474.379,BGM-0474,379,5.803
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0474.379,BGM-0474,379,5.926
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0474.379,BGM-0474,379,6.006
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0476.381,BGM-0476,381,6.444
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0476.381,BGM-0476,381,6.573
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0476.381,BGM-0476,381,6.179
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0476.381,BGM-0476,381,6.161
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.Eucalipto.382,Eucalipto,382,7.244
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.Eucalipto.382,Eucalipto,382,6.948
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.Eucalipto.382,Eucalipto,382,7.151
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.Eucalipto.382,Eucalipto,382,7.255
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0478.383,BGM-0478,383,6.122
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0478.383,BGM-0478,383,6.406
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0478.383,BGM-0478,383,6.039
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0478.383,BGM-0478,383,6.117
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0480.384,BGM-0480,384,7.470
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0480.384,BGM-0480,384,7.824
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0480.384,BGM-0480,384,7.444
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0480.384,BGM-0480,384,7.454
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0484.385,BGM-0484,385,6.636
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0484.385,BGM-0484,385,6.427
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0484.385,BGM-0484,385,6.860
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0484.385,BGM-0484,385,6.672
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0494.387,BGM-0494,387,6.040
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0494.387,BGM-0494,387,6.504
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0494.387,BGM-0494,387,6.498
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0494.387,BGM-0494,387,5.893
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0496.389,BGM-0496,389,6.170
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0496.389,BGM-0496,389,6.094
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0496.389,BGM-0496,389,6.139
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0496.389,BGM-0496,389,5.872
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0499.392,BGM-0499,392,5.734
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0499.392,BGM-0499,392,5.517
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0499.392,BGM-0499,392,5.717
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0499.392,BGM-0499,392,5.419
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0505.395,BGM-0505,395,6.445
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0505.395,BGM-0505,395,6.180
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0505.395,BGM-0505,395,6.362
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0505.395,BGM-0505,395,6.667
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0510.405,BGM-0510,405,5.936
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0510.405,BGM-0510,405,6.098
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0510.405,BGM-0510,405,6.268
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0510.405,BGM-0510,405,6.620
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0514.407,BGM-0514,407,6.199
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0514.407,BGM-0514,407,6.640
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0514.407,BGM-0514,407,6.537
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0514.407,BGM-0514,407,6.380
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0527.413,BGM-0527,413,6.058
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0527.413,BGM-0527,413,5.811
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0527.413,BGM-0527,413,6.269
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0527.413,BGM-0527,413,6.255
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0546.420,BGM-0546,420,6.677
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0546.420,BGM-0546,420,6.377
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0546.420,BGM-0546,420,7.008
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0546.420,BGM-0546,420,6.709
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0551.424,BGM-0551,424,6.614
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0551.424,BGM-0551,424,6.508
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0551.424,BGM-0551,424,6.804
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0551.424,BGM-0551,424,6.621
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0557.430,BGM-0557,430,6.511
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0557.430,BGM-0557,430,6.507
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0557.430,BGM-0557,430,6.811
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0557.430,BGM-0557,430,6.392
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0558.431,BGM-0558,431,6.069
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0558.431,BGM-0558,431,6.293
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0558.431,BGM-0558,431,6.462
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0558.431,BGM-0558,431,6.317
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0579.443,BGM-0579,443,6.523
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0579.443,BGM-0579,443,6.710
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0579.443,BGM-0579,443,6.178
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0579.443,BGM-0579,443,6.096
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0583.445,BGM-0583,445,6.292
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0583.445,BGM-0583,445,6.356
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0583.445,BGM-0583,445,6.301
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0583.445,BGM-0583,445,6.337
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0592.450,BGM-0592,450,6.388
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0592.450,BGM-0592,450,6.200
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0592.450,BGM-0592,450,6.088
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0592.450,BGM-0592,450,6.247
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0593.451,BGM-0593,451,6.436
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0593.451,BGM-0593,451,6.432
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0593.451,BGM-0593,451,6.409
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0593.451,BGM-0593,451,6.346
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0593.452,BGM-0593,452,6.102
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0593.452,BGM-0593,452,6.067
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0593.452,BGM-0593,452,6.295
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0593.452,BGM-0593,452,6.426
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0600.454,BGM-0600,454,6.190
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0600.454,BGM-0600,454,6.069
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0600.454,BGM-0600,454,6.113
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0600.454,BGM-0600,454,6.363
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0601.455,BGM-0601,455,5.922
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0601.455,BGM-0601,455,6.111
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0601.455,BGM-0601,455,5.990
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0601.455,BGM-0601,455,6.138
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0603.456,BGM-0603,456,5.869
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0603.456,BGM-0603,456,5.885
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0603.456,BGM-0603,456,5.610
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0603.456,BGM-0603,456,5.636
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0606.458,BGM-0606,458,6.769
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0606.458,BGM-0606,458,6.608
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0606.458,BGM-0606,458,6.468
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0606.458,BGM-0606,458,6.629
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0614.464,BGM-0614,464,6.071
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0614.464,BGM-0614,464,6.762
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0614.464,BGM-0614,464,6.301
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0614.464,BGM-0614,464,6.331
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0624.472,BGM-0624,472,5.401
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0624.472,BGM-0624,472,5.807
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0624.472,BGM-0624,472,5.838
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0624.472,BGM-0624,472,5.297
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0636.482,BGM-0636,482,6.505
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0636.482,BGM-0636,482,6.544
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0636.482,BGM-0636,482,6.346
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0636.482,BGM-0636,482,6.575
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0655.499,BGM-0655,499,8.456
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0655.499,BGM-0655,499,7.984
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0655.499,BGM-0655,499,6.868
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0655.499,BGM-0655,499,6.385
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0657.500,BGM-0657,500,6.681
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0657.500,BGM-0657,500,6.741
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0657.500,BGM-0657,500,7.064
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0657.500,BGM-0657,500,6.912
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0659.502,BGM-0659,502,7.761
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0659.502,BGM-0659,502,7.911
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0659.502,BGM-0659,502,7.838
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0659.502,BGM-0659,502,7.978
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0660.503,BGM-0660,503,7.736
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0660.503,BGM-0660,503,7.960
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0660.503,BGM-0660,503,7.801
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0660.503,BGM-0660,503,8.048
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0661.504,BGM-0661,504,8.098
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0661.504,BGM-0661,504,7.426
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0661.504,BGM-0661,504,7.803
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0661.504,BGM-0661,504,7.195
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-399.508,BRS-399,508,8.111
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-399.508,BRS-399,508,7.890
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-399.508,BRS-399,508,7.837
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-399.508,BRS-399,508,7.939
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0678.518,BGM-0678,518,7.066
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0678.518,BGM-0678,518,7.250
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0678.518,BGM-0678,518,7.017
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0678.518,BGM-0678,518,7.012
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0679.519,BGM-0679,519,5.888
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0679.519,BGM-0679,519,5.789
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0679.519,BGM-0679,519,5.916
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0679.519,BGM-0679,519,6.551
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0685.523,BGM-0685,523,6.230
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0685.523,BGM-0685,523,6.134
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0685.523,BGM-0685,523,6.328
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0685.523,BGM-0685,523,6.565
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0694.525,BGM-0694,525,6.655
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0694.525,BGM-0694,525,6.615
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0694.525,BGM-0694,525,6.722
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0694.525,BGM-0694,525,6.346
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.Equador72.528,Equador72,528,5.956
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.Equador72.528,Equador72,528,6.155
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.Equador72.528,Equador72,528,6.423
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.Equador72.528,Equador72,528,6.052
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0699.529,BGM-0699,529,7.214
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0699.529,BGM-0699,529,7.147
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0699.529,BGM-0699,529,7.289
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0699.529,BGM-0699,529,7.318
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0714.540,BGM-0714,540,6.907
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0714.540,BGM-0714,540,6.524
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0714.540,BGM-0714,540,6.513
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0714.540,BGM-0714,540,6.537
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0728.548,BGM-0728,548,7.333
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0728.548,BGM-0728,548,7.418
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0728.548,BGM-0728,548,7.545
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0728.548,BGM-0728,548,7.717
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-396.549,BRS-396,549,8.530
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-396.549,BRS-396,549,8.606
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-396.549,BRS-396,549,8.826
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BRS-396.549,BRS-396,549,8.549
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0733.552,BGM-0733,552,9.531
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0733.552,BGM-0733,552,9.770
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0733.552,BGM-0733,552,9.988
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0733.552,BGM-0733,552,9.788
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0737.553,BGM-0737,553,6.589
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0737.553,BGM-0737,553,6.443
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0737.553,BGM-0737,553,6.774
BR.CETBAG.19.UFRB,19,BR.BAG.19.UFRB.BGM-0737.553,BGM-0737,553,6.562
