Trial	plot_name	Clone	data	Use	Plot	TCC
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0306.12	BGM-0306			12	6.731598452
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0830.13	BGM-0830			13	6.297244669
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0918.14	BGM-0918			14	6.776442178
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.Pioneira.19	Pioneira			19	6.653087046
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0922.21	BGM-0922			21	5.911143236
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-2345 (GCP20).22	BGM-2345 (GCP20)			22	7.17546218
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1310.23	BGM-1310			23	7.706557652
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-2210.24	BGM-2210			24	7.584717153
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1835.34	BGM-1835			34	6.95360753
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1763.35	BGM-1763			35	6.980646248
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0294.36	BGM-0294			36	6.709702416
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0364.37	BGM-0364			37	6.352145962
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0084.38	BGM-0084			38	6.430215519
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1768.44	BGM-1768			44	7.815400676
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1956.45	BGM-1956			45	6.625381041
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1747.46	BGM-1747			46	6.842821019
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1451.50	BGM-1451			50	7.054558758
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-2066.51	BGM-2066			51	7.448114236
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0942.56	BGM-0942			56	8.408452165
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1428.58	BGM-1428			58	7.058725988
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0286.64	BGM-0286			64	6.460879524
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0307.65	BGM-0307			65	6.743853337
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0868.68	BGM-0868			68	6.195903981
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-37.69	2019g-08-37			69	7.10039363
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-68.70	2019g-08-68			70	6.116936188
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-54.71	2019g-08-54			71	6.386740244
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-32.72	2019g-08-32			72	6.43391887
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-64.73	2019g-08-64			73	6.506217046
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-20.74	2019g-08-20			74	7.254927525
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-07.75	2019g-08-07			75	6.324796067
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-28.76	2019g-08-28			76	6.873139629
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-48.77	2019g-08-48			77	6.133810018
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-72.78	2019g-08-72			78	6.576416871
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-35.79	2019g-08-35			79	6.781455182
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-06.80	2019g-08-06			80	6.321188368
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-34.81	2019g-08-34			81	6.5979536
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-10.82	2019g-08-10			82	7.277341956
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-66.83	2019g-08-66			83	7.445570395
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-18.84	2019g-08-18			84	6.704615726
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0054.86	BGM-0054			86	8.569272372
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0020.87	BGM-0020			87	6.434893682
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1742.88	BGM-1742			88	7.011772191
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1783.92	BGM-1783			92	6.83266226
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0557.95	BGM-0557			95	7.466861523
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1034.96	BGM-1034			96	6.663455492
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1752.98	BGM-1752			98	7.972488638
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1034.102	BGM-1034			102	6.257086795
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1969.104	BGM-1969			104	7.314957433
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0307.108	BGM-0307			108	7.658776078
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-21.111	2019g-08-21			111	6.67602019
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-44.112	2019g-08-44			112	7.84224601
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-08.113	2019g-08-08			113	7.304358417
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-46.114	2019g-08-46			114	6.432976116
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-09.115	2019g-08-09			115	7.474069012
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-73.116	2019g-08-73			116	6.506824573
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-31.117	2019g-08-31			117	6.306649942
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-71.118	2019g-08-71			118	6.585851957
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-22.119	2019g-08-22			119	6.827756693
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-52.120	2019g-08-52			120	7.487442995
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-36.121	2019g-08-36			121	6.723727021
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-39.122	2019g-08-39			122	6.999198894
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-50.123	2019g-08-50			123	6.478276957
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-13.124	2019g-08-13			124	6.135799897
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-02.125	2019g-08-02			125	6.547819403
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-70.126	2019g-08-70			126	6.466404986
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-23.127	2019g-08-23			127	7.232801506
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-43.128	2019g-08-43			128	6.673770901
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-29.129	2019g-08-29			129	6.583055029
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-42.131	2019g-08-42			131	6.730892752
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-03.134	2019g-08-03			134	7.893880328
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-33.135	2019g-08-33			135	6.707182521
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-51.136	2019g-08-51			136	8.264948901
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-16.137	2019g-08-16			137	7.845872071
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-67.140	2019g-08-67			140	7.29060874
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-62.141	2019g-08-62			141	6.560208176
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-47.143	2019g-08-47			143	6.889711693
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-40.144	2019g-08-40			144	7.677956113
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1743.149	BGM-1743			149	6.410020518
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1773.150	BGM-1773			150	7.989408472
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-1754.155	BGM-1754			155	9.272148713
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.SI-Rosa.175	SI-Rosa			175	8.293296698
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-47.181	2019g-08-47			181	6.503310208
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.BGM-0448.192	BGM-0448			192	6.577757395
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-60.194	2019g-08-60			194	7.365406556
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-55.195	2019g-08-55			195	7.810183417
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-30.196	2019g-08-30			196	6.346312261
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-58.198	2019g-08-58			198	6.341269285
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-11.200	2019g-08-11			200	6.518884185
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-17.201	2019g-08-17			201	6.767030846
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-49.203	2019g-08-49			203	6.260642031
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-63.211	2019g-08-63			211	7.522093629
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-27.213	2019g-08-27			213	7.447399392
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-41.215	2019g-08-41			215	7.116403227
BR.CETBAGRec.19.UFRB	BAG.Rec.Candeal.2019.2019g-08-04.217	2019g-08-04			217	7.10084181
